"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","response to other organism","GO:0051707","1.2039834727777005e-43","42.91937947464855","1610","146","81","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000125148,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000138642,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000134326,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000137965,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000140279,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100342,ENSG00000100906,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000173702,ENSG00000112343"
"GO:BP","response to external biotic stimulus","GO:0043207","1.2039834727777005e-43","42.91937947464855","1612","146","81","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000125148,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000138642,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000134326,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000137965,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000140279,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100342,ENSG00000100906,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000173702,ENSG00000112343"
"GO:BP","response to biotic stimulus","GO:0009607","1.2039834727777005e-43","42.91937947464855","1645","146","82","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000125148,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000138642,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000134326,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000137965,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000140279,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100342,ENSG00000100906,ENSG00000175197,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000173702,ENSG00000112343"
"GO:BP","innate immune response","GO:0045087","2.9016164766622316e-42","41.53735999130439","999","146","67","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000125148,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000115267,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000160710,ENSG00000170581,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000117228,ENSG00000173432,ENSG00000100342,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000173702,ENSG00000112343"
"GO:BP","defense response","GO:0006952","8.429030600081328e-42","41.07422236953229","1831","146","83","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000110492,ENSG00000185745,ENSG00000125148,ENSG00000019582,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000140274,ENSG00000108679,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000140279,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000168394,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100342,ENSG00000100906,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000173702,ENSG00000112343"
"GO:BP","defense response to other organism","GO:0098542","2.6367395506716394e-41","40.57893276641148","1222","146","71","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000125148,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000115267,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000117228,ENSG00000173432,ENSG00000100342,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000173702,ENSG00000112343"
"GO:BP","defense response to symbiont","GO:0140546","1.755079742958848e-38","37.755703146354726","269","146","41","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000135114,ENSG00000107201,ENSG00000115267,ENSG00000055332,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000101347,ENSG00000130813,ENSG00000117228,ENSG00000128383,ENSG00000163840,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000112343"
"GO:BP","defense response to virus","GO:0051607","1.755079742958848e-38","37.755703146354726","269","146","41","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000135114,ENSG00000107201,ENSG00000115267,ENSG00000055332,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000101347,ENSG00000130813,ENSG00000117228,ENSG00000128383,ENSG00000163840,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000112343"
"GO:BP","biological process involved in interspecies interaction between organisms","GO:0044419","7.58549277273744e-38","37.1200162010962","2272","146","86","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000125148,ENSG00000019582,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000138642,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000134326,ENSG00000057149,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000137965,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000135899,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000140279,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000168394,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100342,ENSG00000100906,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000173702,ENSG00000112343"
"GO:BP","response to type I interferon","GO:0034340","2.9331740885729225e-37","36.53266216018246","99","146","30","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000185507,ENSG00000135114,ENSG00000068079,ENSG00000160710,ENSG00000170581,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000130813,ENSG00000124256"
"GO:BP","cellular response to type I interferon","GO:0071357","3.693717799742186e-36","35.4325362877524","95","146","29","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000185507,ENSG00000135114,ENSG00000068079,ENSG00000160710,ENSG00000170581,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000124256"
"GO:BP","immune response","GO:0006955","3.693717799742186e-36","35.4325362877524","2326","146","85","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000121858,ENSG00000119917,ENSG00000130303,ENSG00000110492,ENSG00000185745,ENSG00000125148,ENSG00000019582,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000057149,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000137965,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000179344,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000168394,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100342,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000173702,ENSG00000112343"
"GO:BP","type I interferon signaling pathway","GO:0060337","3.693717799742186e-36","35.4325362877524","95","146","29","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000185507,ENSG00000135114,ENSG00000068079,ENSG00000160710,ENSG00000170581,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000124256"
"GO:BP","response to virus","GO:0009615","6.7950477767958e-36","35.16780748534417","364","146","43","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000135114,ENSG00000107201,ENSG00000115267,ENSG00000137965,ENSG00000055332,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000140279,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000101347,ENSG00000130813,ENSG00000117228,ENSG00000128383,ENSG00000163840,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000112343"
"GO:BP","response to cytokine","GO:0034097","1.201966003843258e-34","33.92010781565447","1242","146","65","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000125148,ENSG00000019582,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000078081,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000140279,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000130813,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000013374,ENSG00000138035,ENSG00000102524,ENSG00000006210,ENSG00000123609,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000120129,ENSG00000112343"
"GO:BP","response to external stimulus","GO:0009605","2.308057844937818e-33","32.63675331101783","2991","146","91","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000110492,ENSG00000185745,ENSG00000125148,ENSG00000019582,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000140274,ENSG00000198727,ENSG00000132274,ENSG00000138642,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000025708,ENSG00000134326,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000137965,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000140279,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100342,ENSG00000100906,ENSG00000175197,ENSG00000136235,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000125740,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000120129,ENSG00000173702,ENSG00000112343"
"GO:BP","response to stress","GO:0006950","1.109509548702625e-31","30.954868955774458","4199","146","103","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000198786,ENSG00000198804,ENSG00000119917,ENSG00000130303,ENSG00000110492,ENSG00000185745,ENSG00000125148,ENSG00000019582,ENSG00000198695,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000198888,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000140274,ENSG00000108679,ENSG00000198727,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000156587,ENSG00000125730,ENSG00000057149,ENSG00000068079,ENSG00000107201,ENSG00000198712,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000198899,ENSG00000137628,ENSG00000243649,ENSG00000140279,ENSG00000198886,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000164054,ENSG00000130813,ENSG00000168394,ENSG00000117228,ENSG00000137198,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100342,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000138035,ENSG00000197903,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000089692,ENSG00000152778,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000120129,ENSG00000173702,ENSG00000112343"
"GO:BP","cytokine-mediated signaling pathway","GO:0019221","7.520842354454843e-31","30.123733514540827","812","146","52","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000125148,ENSG00000019582,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000068079,ENSG00000196126,ENSG00000170345,ENSG00000240065,ENSG00000138496,ENSG00000140279,ENSG00000160710,ENSG00000170581,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100906,ENSG00000102524,ENSG00000006210,ENSG00000123609,ENSG00000124256,ENSG00000140464,ENSG00000112343"
"GO:BP","immune system process","GO:0002376","9.432285976111546e-30","29.0253830404019","3322","146","91","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000121858,ENSG00000119917,ENSG00000130303,ENSG00000110492,ENSG00000185745,ENSG00000125148,ENSG00000019582,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000137959,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000138642,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000057149,ENSG00000068079,ENSG00000107201,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000137965,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000179344,ENSG00000136514,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000205420,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000133710,ENSG00000204287,ENSG00000123240,ENSG00000130813,ENSG00000168394,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100342,ENSG00000100906,ENSG00000136235,ENSG00000013374,ENSG00000128383,ENSG00000163840,ENSG00000197903,ENSG00000143546,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152778,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000120129,ENSG00000173702,ENSG00000112343"
"GO:BP","cellular response to cytokine stimulus","GO:0071345","1.7494998690179133e-27","26.757086085695963","1148","146","56","18092","ENSG00000185885,ENSG00000142089,ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000119917,ENSG00000130303,ENSG00000185745,ENSG00000125148,ENSG00000019582,ENSG00000089127,ENSG00000183486,ENSG00000119922,ENSG00000204592,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000132530,ENSG00000173193,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000135114,ENSG00000068079,ENSG00000196126,ENSG00000170345,ENSG00000240065,ENSG00000138496,ENSG00000140279,ENSG00000160710,ENSG00000170581,ENSG00000163739,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000162654,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100906,ENSG00000138035,ENSG00000102524,ENSG00000006210,ENSG00000123609,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000120129,ENSG00000112343"
"GO:BP","regulation of biological process involved in symbiotic interaction","GO:0043903","1.378790070671344e-26","25.86050185281571","238","146","31","18092","ENSG00000185885,ENSG00000142089,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000130303,ENSG00000185745,ENSG00000019582,ENSG00000089127,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000135114,ENSG00000196126,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000205420,ENSG00000067066,ENSG00000130813,ENSG00000169429,ENSG00000128383,ENSG00000152778,ENSG00000140464,ENSG00000112343"
"GO:BP","regulation of viral process","GO:0050792","8.090003202474628e-26","25.092051306469706","228","146","30","18092","ENSG00000185885,ENSG00000142089,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000130303,ENSG00000185745,ENSG00000019582,ENSG00000089127,ENSG00000115415,ENSG00000172183,ENSG00000111335,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000135114,ENSG00000196126,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000177606,ENSG00000067066,ENSG00000130813,ENSG00000169429,ENSG00000128383,ENSG00000152778,ENSG00000140464,ENSG00000112343"
"GO:BP","regulation of viral life cycle","GO:1903900","1.2108777926838279e-25","24.916899685627556","166","146","27","18092","ENSG00000185885,ENSG00000142089,ENSG00000165949,ENSG00000187608,ENSG00000157601,ENSG00000130303,ENSG00000185745,ENSG00000019582,ENSG00000089127,ENSG00000172183,ENSG00000111335,ENSG00000188313,ENSG00000111331,ENSG00000185201,ENSG00000134321,ENSG00000132274,ENSG00000135114,ENSG00000196126,ENSG00000078081,ENSG00000055332,ENSG00000160710,ENSG00000130813,ENSG00000169429,ENSG00000128383,ENSG00000152778,ENSG00000140464,ENSG00000112343"
